implementation,checkpoint,support_low,support_high,source_file,window_end,gt,pred,threshold,win_size
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-14-15-48-78.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-15-34-54-57-77.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,22,1,1,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.049,0.0525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0490-0.0525-target-5-15-34-55-88.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-34-57-129.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,15,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,21,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-0-5-13-15-20-26-54.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,11,0,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,16,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-15-20-26-34-57-89-129.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,19,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,20,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,21,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,22,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,23,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,24,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,25,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,26,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,27,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,28,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,29,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,9,0,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,10,0,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,11,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,12,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,13,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,14,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,15,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,16,1,1,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,17,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,18,1,0,5.0,5
baseline,adult_model_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,19,1,0,5.0,5
