implementation,checkpoint,support_low,support_high,source_file,gt,pred,threshold
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-14-34-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,0,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,0,1,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,1,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,1,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,1,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,1,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
adaptive,adult_model_ass_k500_i5_abs_tstat,0.049,0.0525,models-ckpt\sup-wise\adult_model_ass_k500_i5_abs_tstat-noise-0.50-support-0.0490-0.0525-target-1-5-15-20-54-87-129.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-12-15-80-20.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-34-5-13-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-12-15-50-20-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-5-15-80-20-87-26-59.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87-89.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-129-77-87.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,0,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,1,0,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,1,1,5.0
baseline,adult_model,0.0428,0.0546,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0428-0.0546-target-0-34-5-15-50-20-26.pkl,1,1,5.0
